objective_family,alpha,train_count,case_id,baseline,lhs_method,rhs_method,lhs_method_family,rhs_method_family,objective_difference_lhs_minus_rhs,objective_relative_difference_percent,runtime_difference_lhs_minus_rhs,runtime_ratio_lhs_over_rhs,mip_gap_difference_lhs_minus_rhs,test_expected_difference_lhs_minus_rhs,test_worst10_difference_lhs_minus_rhs
CVaR,0.01,800,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-LLBI-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,-1491.0375,-86.03235508,-1659.043926,0.07855442157,-0.99900359,-26.59,-64.5
CVaR,0.01,800,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-1491.0375,-86.03235508,-1664.884263,0.07531065436,-0.999,-26.59,-64.5
CVaR,0.01,800,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,-1491.0375,-86.03235508,-1660.671933,0.07765021434,-0.99900359,-26.59,-64.5
CVaR,0.01,800,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-1491.0375,-86.03235508,-1621.743063,0.09927160395,-0.99900289,-26.59,-64.5
CVaR,0.01,800,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,-1491.0375,-86.03235508,-1718.456612,0.04555616509,-0.99900071,-26.59,-64.5
CVaR,0.01,800,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,-1491.0375,-86.03235508,-1615.379703,0.1028058621,-0.99900272,-26.59,-64.5
CVaR,0.01,800,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-CVaR,FPP-SAA-CVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,-1490.2625,-85.98763785,39.95840658,1.022193202,-0.97639681,-28.78,-59
Expected,0.01,800,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,-32.905,-23.85954735,-1770.039118,0.01684022825,-0.99230141,-31.185,-62
Expected,0.01,800,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-32.905,-23.85954735,-1750.279431,0.02781565159,-0.99191599,-31.185,-62
Expected,0.01,800,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,-32.905,-23.85954735,-1776.644098,0.01317152357,-0.99230141,-31.185,-62
Expected,0.01,800,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-32.905,-23.85954735,-1748.415711,0.02885084619,-0.99196395,-31.185,-62
Expected,0.01,800,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,-32.905,-23.85954735,-1754.379277,0.02553841161,-0.99244519,-31.185,-62
Expected,0.01,800,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-RootCuts,FPP-SAA,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,-32.905,-23.85954735,-1770.321666,0.01668328816,-0.99177552,-31.185,-62
Expected,0.01,800,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial,FPP-SAA,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,-32.905,-23.85954735,-1755.244565,0.02505779155,-0.99274896,-31.185,-62
MeanCVaR,0.01,800,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,-760.793125,-81.32372718,-1662.226623,0.0766468519,-0.9984805,-28.78,-59
MeanCVaR,0.01,800,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-760.793125,-81.32372718,-1654.72753,0.08081253578,-0.99847472,-28.78,-59
MeanCVaR,0.01,800,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,-760.793125,-81.32372718,-1724.033208,0.04231380466,-0.9984805,-28.78,-59
MeanCVaR,0.01,800,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-760.793125,-81.32372718,-1728.764065,0.03968585275,-0.9984676,-28.78,-59
MeanCVaR,0.01,800,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,-760.793125,-81.32372718,-1756.991506,0.02400574258,-0.9984784,-28.78,-59
MeanCVaR,0.01,800,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,-760.793125,-81.32372718,-1683.316414,0.06493164727,-0.99846721,-28.78,-59
MeanCVaR,0.01,800,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-MeanCVaR,FPP-SAA-MeanCVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,-760.793125,-81.32372718,-1291.265362,0.2827127657,-0.99849507,-28.78,-59
CVaR,0.02,800,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-LLBI-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,-1519.1125,-88.71183199,10.75092029,1.005971855,-0.90746089,-51.905,-102.9
CVaR,0.02,800,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-1519.0375,-88.70745221,18.83255002,1.01046099,-0.91060718,-49.31,-98.65
CVaR,0.02,800,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,-1519.6125,-88.74103056,10.71335113,1.005950987,-0.90255529,-50.995,-107.95
CVaR,0.02,800,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-1519.95,-88.7607396,7.87766252,1.004375836,-0.91294736,-50.185,-105.3
CVaR,0.02,800,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,-1521.475,-88.84979525,4.7197744,1.002621711,-0.92608434,-50.915,-101.8
CVaR,0.02,800,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,-1518.2125,-88.65927456,2.40622219,1.001336594,-0.89653192,-49.52,-100.7
CVaR,0.02,800,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-CVaR,FPP-SAA-CVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,-1519.0375,-88.70745221,97.35601568,1.054078723,-0.88803175,-49.31,-98.65
Expected,0.02,800,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,-49.855,-36.70092847,9.50103663,1.005277332,-0.96954489,-50.855,-92.65
Expected,0.02,800,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-50.0975,-36.87944568,58.12073651,1.03228305,-0.96331331,-51.96,-94.85
Expected,0.02,800,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,-50.19875,-36.95398121,4.27184008,1.002372785,-0.98044019,-52.12,-95.35
Expected,0.02,800,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-50.19875,-36.95398121,10.84128865,1.006021773,-0.96724553,-52.12,-95.35
Expected,0.02,800,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,-50.16875,-36.93189661,15.29781565,1.008497142,-0.97824561,-52.405,-95.75
Expected,0.02,800,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-RootCuts,FPP-SAA,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,-50.19875,-36.95398121,4.22840835,1.002348661,-0.97536733,-52.12,-95.35
Expected,0.02,800,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial,FPP-SAA,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,-50.19875,-36.95398121,-614.3661483,0.6587515141,-0.99167692,-52.12,-95.35
MeanCVaR,0.02,800,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,-785.45125,-84.99387598,3.28232874,1.001823322,-0.94807989,-50.915,-101.8
MeanCVaR,0.02,800,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-784.114375,-84.8492124,21.38342349,1.011878417,-0.93594345,-50.045,-103.75
MeanCVaR,0.02,800,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,-785.45125,-84.99387598,4.32242085,1.00240109,-0.95038147,-50.915,-101.8
MeanCVaR,0.02,800,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-784.6125,-84.90311463,4.09993611,1.0022775,-0.94030119,-50.035,-106.15
MeanCVaR,0.02,800,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,-785.224375,-84.96932578,4.61315442,1.002562591,-0.94514335,-50.1,-101.5
MeanCVaR,0.02,800,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,-783.51875,-84.78475967,5.58731095,1.003103732,-0.92058925,-48.585,-100.35
MeanCVaR,0.02,800,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-MeanCVaR,FPP-SAA-MeanCVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,-783.666875,-84.80078831,96.23450538,1.053457931,-0.92474029,-51.585,-104.75
CVaR,0.02,800,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-LLBI-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,-1535.225,-88.74068829,4.67849468,1.002598485,-0.90801286,-48.23,-112
CVaR,0.02,800,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-1536.1875,-88.79632373,20.44716771,1.011356572,-0.90872735,-47.975,-106
CVaR,0.02,800,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,-1536.0625,-88.78909834,4.37457107,1.002429683,-0.91636047,-47.92,-105.55
CVaR,0.02,800,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-1535.475,-88.75513905,8.97410837,1.004984314,-0.91025398,-48.415,-109.65
CVaR,0.02,800,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,-1537.15,-88.85195916,4.43490223,1.002463191,-0.92864244,-48.445,-101.25
CVaR,0.02,800,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,-1533.4875,-88.64025549,3.60208306,1.002000635,-0.8889205,-43.585,-104.35
CVaR,0.02,800,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-CVaR,FPP-SAA-CVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,-1533.8375,-88.66048656,42.18811663,1.023431724,-0.89640524,-45.485,-102.85
Expected,0.02,800,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,-50.57875,-36.75747858,5.40817482,1.003004288,-0.96710384,-47.9,-97.7
Expected,0.02,800,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-50.45125,-36.66481954,19.08043903,1.01059935,-0.95742284,-47.755,-102.15
Expected,0.02,800,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,-50.84375,-36.95006404,4.66663914,1.002592359,-0.97241301,-47.365,-100.15
Expected,0.02,800,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-51.235,-37.23440012,4.26513996,1.002369322,-0.97094349,-48.375,-103.5
Expected,0.02,800,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,-50.87125,-36.97004933,13.04066875,1.007244205,-0.96586814,-47.815,-105.2
Expected,0.02,800,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-RootCuts,FPP-SAA,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,-50.82125,-36.93371245,4.14049047,1.002300078,-0.96030885,-48.55,-104.55
Expected,0.02,800,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial,FPP-SAA,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,-51.235,-37.23440012,-1033.567378,0.4258443258,-0.99173281,-48.375,-103.5
MeanCVaR,0.02,800,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,-790.816875,-84.68741194,5.51457723,1.003063329,-0.92606352,-45.055,-103.55
MeanCVaR,0.02,800,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-791.961875,-84.8100283,21.18379631,1.011767529,-0.9339004,-48.155,-102.8
MeanCVaR,0.02,800,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,-790.816875,-84.68741194,4.22229276,1.00234547,-0.92343104,-45.055,-103.55
MeanCVaR,0.02,800,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-791.103125,-84.71806603,13.47918696,1.007487644,-0.92399275,-47.915,-104.35
MeanCVaR,0.02,800,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,-792.136875,-84.8287688,4.96963684,1.002760617,-0.93634401,-48.045,-108.2
MeanCVaR,0.02,800,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,-791.58625,-84.76980318,4.05468443,1.002252364,-0.91916695,-47.29,-108.3
MeanCVaR,0.02,800,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-MeanCVaR,FPP-SAA-MeanCVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,-792.58875,-84.87715942,50.07150775,1.027814557,-0.93747507,-46.775,-104.2
CVaR,0.02,800,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-LLBI-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,-1518.7625,-88.69009818,5.31991246,1.002955116,-0.91842821,-48.405,-107.6
CVaR,0.02,800,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-1515.3875,-88.49301069,62.99156893,1.034990681,-0.89179286,-46.86,-99.65
CVaR,0.02,800,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,-1518.7625,-88.69009818,4.36686764,1.002425716,-0.91842821,-48.405,-107.6
CVaR,0.02,800,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-1518.7625,-88.69009818,6.12515426,1.003402413,-0.91823429,-48.405,-107.6
CVaR,0.02,800,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,-1516.9375,-88.58352495,4.83475051,1.002685617,-0.90298882,-48.435,-105.2
CVaR,0.02,800,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,-1517.5,-88.61637286,4.30988963,1.002394066,-0.89642139,-48.245,-105.4
CVaR,0.02,800,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-CVaR,FPP-SAA-CVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,-1506.4125,-87.96890397,140.8539783,1.078241847,-0.82988754,-51.715,-95
Expected,0.02,800,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,-50.29625,-36.99783918,5.66997134,1.003149063,-0.98080435,-51.195,-103.15
Expected,0.02,800,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-50.08375,-36.84152453,64.62607677,1.035892881,-0.96573252,-50.44,-96.4
Expected,0.02,800,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,-50.24,-36.95646177,4.30642885,1.002391761,-0.97716296,-50.68,-101.9
Expected,0.02,800,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-49.9475,-36.74129925,8.40448182,1.004667792,-0.96375783,-50.21,-101.5
Expected,0.02,800,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,-50.29625,-36.99783918,4.55053855,1.002527338,-0.98650294,-51.195,-103.15
Expected,0.02,800,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-RootCuts,FPP-SAA,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,-50.09875,-36.8525585,3.97676405,1.002208668,-0.97113704,-51.74,-109.7
Expected,0.02,800,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial,FPP-SAA,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,-50.345,-37.0336996,-340.0640318,0.8111307615,-0.99178998,-51.15,-105.85
MeanCVaR,0.02,800,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,-783.454375,-84.77194572,10.44857245,1.005803128,-0.93314453,-48.405,-107.6
MeanCVaR,0.02,800,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-783.454375,-84.77194572,50.86815775,1.028252131,-0.93493616,-48.405,-107.6
MeanCVaR,0.02,800,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,-783.454375,-84.77194572,13.81641293,1.007673624,-0.93257706,-48.405,-107.6
MeanCVaR,0.02,800,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-783.645,-84.79257188,3.77055658,1.002094164,-0.94348543,-48.135,-103.45
MeanCVaR,0.02,800,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,-783.454375,-84.77194572,7.34967071,1.004082001,-0.93889659,-48.405,-107.6
MeanCVaR,0.02,800,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,-781.765,-84.58915064,3.79665788,1.002108661,-0.91457105,-47.78,-104.9
MeanCVaR,0.02,800,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-MeanCVaR,FPP-SAA-MeanCVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,-783.645,-84.79257188,79.78681958,1.044313531,-0.93759617,-48.135,-103.45
CVaR,0.02,800,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-LLBI-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,-1520.7125,-88.74113734,4.81089957,1.002671839,-0.92351537,-40.5,-90.45
CVaR,0.02,800,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-1520.225,-88.71268929,27.69746996,1.015382402,-0.91401038,-39.85,-92.15
CVaR,0.02,800,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,-1520.7125,-88.74113734,12.11748244,1.006729711,-0.92532618,-40.5,-90.45
