comparison,objective_family,alpha,train_count,case_id,lhs_method,rhs_method,lhs_method_family,rhs_method_family,objective_difference_lhs_minus_rhs,objective_relative_difference_percent,runtime_difference_lhs_minus_rhs,runtime_ratio_lhs_over_rhs,mip_gap_difference_lhs_minus_rhs,test_expected_difference_lhs_minus_rhs,test_worst10_difference_lhs_minus_rhs
coverage_poly_vs_path_poly,Expected,0.03,200,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0.38,0.556450432,-0.03667138,0.9999796392,0.00669783,-2.125,-5.65
coverage_exp_vs_path_exp,Expected,0.03,200,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,3.06211236,1.001699052,0.0025248,0,0
coverage_poly_vs_coverage_exp,Expected,0.03,200,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0.685,1.0075752,-4.26586914,0.9976370425,0.03962505,-2.4,-3.85
path_poly_vs_path_exp,Expected,0.03,200,case02,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.305,0.4486283739,-1.1670854,0.9993524277,0.03545202,-0.275,1.8
coverage_poly_vs_path_poly,Expected,0.03,200,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,-0.62,-0.8992023205,0.18936185,1.000105012,-0.00809134,0.34,2.55
coverage_exp_vs_path_exp,Expected,0.03,200,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.135,-0.19771529,0.34756642,1.000192519,-0.00133446,0.065,-6.45
coverage_poly_vs_coverage_exp,Expected,0.03,200,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0.185,0.2714799325,-2.28632786,0.9987338357,0.04566113,0.38,5.2
path_poly_vs_path_exp,Expected,0.03,200,case03,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.67,0.9812536614,-2.12812329,0.9988212222,0.05241801,0.105,-3.8
coverage_poly_vs_path_poly,Expected,0.03,200,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,-0.485,-0.6954900695,2.21363163,1.001228912,-0.00921561,1.815,16.55
coverage_exp_vs_path_exp,Expected,0.03,200,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.31,0.45202683,12.60005862,1.006990492,0.01223445,-3.135,-7.4
coverage_poly_vs_coverage_exp,Expected,0.03,200,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0.36,0.5225722166,-11.54898516,0.9936371212,0.03885328,1.785,16.6
path_poly_vs_path_exp,Expected,0.03,200,case04,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,1.155,1.684164479,-1.16255817,0.9993550146,0.06030334,-3.165,-7.35
coverage_poly_vs_path_poly,Expected,0.03,400,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,-0.245,-0.3434378833,-0.48464494,0.9997319056,-0.00746219,-2.06,-7.2
coverage_exp_vs_path_exp,Expected,0.03,400,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.6225,-0.8768531887,6.15487275,1.003406445,-0.01687771,-1.345,-7.8
coverage_poly_vs_coverage_exp,Expected,0.03,400,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0.7225,1.02671593,-5.73153252,0.996838624,0.01789462,-0.28,0.75
path_poly_vs_path_exp,Expected,0.03,400,case00,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.345,0.4859668275,0.90798517,1.000502529,0.0084791,0.435,0.15
coverage_poly_vs_path_poly,Expected,0.03,400,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,-0.0975,-0.1358600989,-7.53283632,0.9958377847,-0.00317138,3.94,-1.6
coverage_exp_vs_path_exp,Expected,0.03,400,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.7175,0.9996865095,6.57063447,1.003639579,0.00539441,1.185,-10.2
coverage_poly_vs_coverage_exp,Expected,0.03,400,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,-0.8225,-1.134639261,-9.61732532,0.9946921285,-0.0066088,2.845,11.75
path_poly_vs_path_exp,Expected,0.03,400,case01,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.0075,-0.01044968477,4.48614547,1.002484948,0.00195699,0.09,3.15
coverage_poly_vs_path_poly,Expected,0.03,400,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,-0.0075,-0.01035018113,3.01210005,1.001670492,-0.00210153,-1.14,7.4
coverage_exp_vs_path_exp,Expected,0.03,400,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.9875,1.369768006,18.47413768,1.01024525,0.02871412,0.965,8.2
coverage_poly_vs_coverage_exp,Expected,0.03,400,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,-0.625,-0.8552271483,-15.53127315,0.9914741317,-0.02089477,-1.955,-5
path_poly_vs_path_exp,Expected,0.03,400,case02,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.37,0.5132295315,-0.06923552,0.9999616039,0.00992088,0.15,-4.2
coverage_poly_vs_path_poly,Expected,0.03,400,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,-0.0325,-0.04521896414,-1.43503589,0.999204506,0.00211029,-2.95,-10.95
coverage_exp_vs_path_exp,Expected,0.03,400,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.275,0.3833687659,15.70803214,1.008711241,0.00811702,-2.145,-13.2
coverage_poly_vs_coverage_exp,Expected,0.03,400,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,-0.1675,-0.2326146582,-16.37857483,0.9909953366,0.00195145,0.04,5.3
path_poly_vs_path_exp,Expected,0.03,400,case03,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.14,0.1951695535,0.7644932,1.000423967,0.00795818,0.845,3.05
coverage_poly_vs_path_poly,Expected,0.03,400,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,-0.465,-0.6269592476,-4.92683061,0.9972740894,-0.00376595,0.46,-0.35
coverage_exp_vs_path_exp,Expected,0.03,400,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.87,-1.171993399,28.39387752,1.015747274,-0.00150777,-1.26,-13
coverage_poly_vs_coverage_exp,Expected,0.03,400,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0.34,0.4634520361,-29.01134,0.9841597216,-0.00305404,-1.92,-1.35
path_poly_vs_path_exp,Expected,0.03,400,case04,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.065,-0.08756272522,4.30936813,1.00238998,-0.00079586,-3.64,-14
coverage_poly_vs_path_poly,Expected,0.03,800,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0.70375,0.9656118686,0.11953979,1.000066245,0.0161982,-1.85,-11.45
coverage_exp_vs_path_exp,Expected,0.03,800,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.0575,0.07898622892,13.42079924,1.00741516,-0.01655014,1.615,8.1
coverage_poly_vs_coverage_exp,Expected,0.03,800,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0.73,1.001990255,-18.70260349,0.9897426368,0.01028363,-0.505,-5.1
path_poly_vs_path_exp,Expected,0.03,800,case00,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.08375,0.1150451595,-5.40134404,0.9970156896,-0.02246471,2.96,14.45
coverage_poly_vs_path_poly,Expected,0.03,800,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0.32375,0.4440482109,-12.77492008,0.9929719047,0.00501729,-1.585,-2.95
coverage_exp_vs_path_exp,Expected,0.03,800,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.25625,0.350901217,14.40769007,1.007963588,0.00143595,-1.6,-1.7
coverage_poly_vs_coverage_exp,Expected,0.03,800,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,-0.05,-0.06822911336,-18.68535967,0.9897536061,-0.00010898,-0.27,1.45
path_poly_vs_path_exp,Expected,0.03,800,case01,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.1175,-0.1609010459,8.49725048,1.0046967,-0.00369032,-0.285,2.7
coverage_poly_vs_path_poly,Expected,0.03,800,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,-0.80125,-1.092700556,-0.43834799,0.9997571818,-0.01078881,-1.85,-1.35
coverage_exp_vs_path_exp,Expected,0.03,800,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.13125,0.1803441998,43.80804375,1.024204847,0.02917613,0.565,-2.05
coverage_poly_vs_coverage_exp,Expected,0.03,800,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,-0.3825,-0.5246283882,-48.88173716,0.9736301119,-0.0305889,-1.415,1.6
path_poly_vs_path_exp,Expected,0.03,800,case02,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.55,0.7557280753,-4.63534542,0.9974388761,0.00937604,1,0.9
coverage_poly_vs_path_poly,Expected,0.03,800,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,-0.4825,-0.6579395923,-0.27013531,0.9998503228,-0.00972471,-1.49,-0.9
coverage_exp_vs_path_exp,Expected,0.03,800,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.75875,1.036791583,14.27674145,1.0079048,0.00698997,-0.83,-3.95
coverage_poly_vs_coverage_exp,Expected,0.03,800,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,-1.08875,-1.472452792,-15.84591451,0.9912951839,-0.02407275,-2.955,-0.65
path_poly_vs_path_exp,Expected,0.03,800,case03,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.1525,0.2083831517,-1.29903775,0.9992807439,-0.00735807,-2.295,-3.7
coverage_poly_vs_path_poly,Expected,0.03,800,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,1.05875,1.45113761,-1.44760373,0.9991984982,0.0159077,0.81,2.4
coverage_exp_vs_path_exp,Expected,0.03,800,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.7975,1.088365745,10.02105506,1.005563023,0.02015544,0.41,-2.95
coverage_poly_vs_coverage_exp,Expected,0.03,800,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,-0.05375,-0.07256404199,-6.72315436,0.9962883996,-0.00297155,-1.27,7.5
path_poly_vs_path_exp,Expected,0.03,800,case04,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.315,-0.4298874104,4.74550443,1.002634388,0.00127619,-1.67,2.15
coverage_poly_vs_path_poly,MeanCVaR,0.01,100,case00,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,-0.88819587,0.7920991519,0.00018711,0,0
coverage_exp_vs_path_exp,MeanCVaR,0.01,100,case00,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,-2.21473593,0.7394376524,-0.00042923,0,0
coverage_poly_vs_coverage_exp,MeanCVaR,0.01,100,case00,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,-2.901082,0.5384187591,0.00048804,0,0
path_poly_vs_path_exp,MeanCVaR,0.01,100,case00,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,-4.22762206,0.5026228121,-0.0001283,0,0
coverage_poly_vs_path_poly,MeanCVaR,0.01,100,case01,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,0.26405463,1.058929376,-8.57e-05,0,0
coverage_exp_vs_path_exp,MeanCVaR,0.01,100,case01,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,1.62304155,1.332445964,-2.971e-05,0,0
coverage_poly_vs_coverage_exp,MeanCVaR,0.01,100,case01,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,-1.76024244,0.7294084008,-3.614e-05,0,0
path_poly_vs_path_exp,MeanCVaR,0.01,100,case01,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,-0.40125552,0.9178112364,1.985e-05,0,0
coverage_poly_vs_path_poly,MeanCVaR,0.01,100,case02,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,-9.17064212,0.3819712843,-0.00014584,0,0
coverage_exp_vs_path_exp,MeanCVaR,0.01,100,case02,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,3.0308315,1.644448764,-2.482e-05,0,0
coverage_poly_vs_coverage_exp,MeanCVaR,0.01,100,case02,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,-2.06591924,0.7328718869,-7.036e-05,0,0
path_poly_vs_path_exp,MeanCVaR,0.01,100,case02,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,10.13555438,3.15513317,5.066e-05,0,0
coverage_poly_vs_path_poly,MeanCVaR,0.01,100,case03,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,2.608932,1.596276668,5.758e-05,0,0
coverage_exp_vs_path_exp,MeanCVaR,0.01,100,case03,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,1.41946532,1.205218789,5.239e-05,0,0
coverage_poly_vs_coverage_exp,MeanCVaR,0.01,100,case03,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,-1.3520007,0.8378177366,-1.15e-05,0,0
