"task_id","worker_id","case_id","case_index","seed_base","seed","split_seed","instance_id","folder_name","instance_type","declared_cells","alpha","train_count","test_count","objective_family","method","method_family","cvar_beta","cvar_lambda","time_limit","mip_gap","worker_runtime_seconds","budget","train_scenario_count","test_scenario_count","solver_status","objective_in_sample","best_bound","runtime_seconds","solver_status_code","explored_nodes","num_variables","num_constraints","solver_iterations","cuts_added","max_cut_violation","benders_use_lifted_lower_bounds","benders_lifted_lower_bound_count","benders_lifted_lower_bound_precompute_time_sec","branch_benders_lazy_cuts_added","branch_benders_candidate_incumbents_checked","branch_benders_candidate_callback_calls","branch_benders_subproblems_attempted","branch_benders_subproblems_solved","branch_benders_subproblem_time_sec","branch_benders_average_subproblem_time_sec","branch_benders_max_subproblem_time_sec","branch_benders_callback_time_sec","branch_benders_cut_construction_time_sec","branch_benders_lazy_cut_insertion_time_sec","branch_benders_violated_cuts","branch_benders_nonviolated_cuts","branch_benders_skipped_cuts","branch_benders_duplicate_cuts","combinatorial_benders_enabled","combinatorial_benders_lift_mode","combinatorial_benders_fractional_separation_enabled","combinatorial_benders_initial_cuts_enabled","combinatorial_benders_integer_cuts_added","combinatorial_benders_fractional_cuts_added","combinatorial_benders_initial_cuts_added","combinatorial_benders_scenarios_checked","combinatorial_benders_separation_time_sec","combinatorial_benders_avg_paths_per_cut","combinatorial_benders_avg_cut_nonzeros","combinatorial_benders_num_violated_cuts","coverage_llbi_enabled","coverage_llbi_num_zeta_vars","coverage_llbi_num_constraints","coverage_llbi_precompute_time_sec","path_llbi_enabled","path_llbi_num_b_vars","path_llbi_num_path_constraints","path_llbi_num_paths_used","path_llbi_precompute_time_sec","projected_coverage_llbi_enabled","projected_path_llbi_enabled","projected_llbi_strategy","projected_llbi_mode","projected_llbi_cuts_added","projected_llbi_coverage_cuts_added","projected_llbi_path_cuts_added","projected_llbi_violated_cuts_found","projected_llbi_separation_time_sec","projected_llbi_solve_time_sec","projected_llbi_total_time_sec","projected_llbi_total_nonzeros","projected_llbi_avg_nonzeros_per_cut","projected_llbi_max_nonzeros_per_cut","projected_llbi_min_violation","projected_llbi_max_violation","projected_llbi_avg_violation","projected_llbi_root_bound_initial","projected_llbi_root_bound_final","projected_llbi_root_bound_improvement_abs","projected_llbi_root_bound_improvement_pct","projected_poly_candidate_cuts_generated","projected_poly_candidate_cuts_added","projected_poly_enumeration_truncated","projected_poly_enumeration_limit","projected_exp_separated_cuts_added","projected_exp_separation_rounds","branch_benders_use_root_user_cuts","branch_benders_root_user_cuts_added","branch_benders_root_user_cut_rounds","branch_benders_root_user_cut_max_violation","train_cvar_burned_area","test_cvar_burned_area","selected_firebreaks","warm_start_used","mip_start_accepted","warm_start_source","warm_start_valid_nodes","warm_start_ignored_nodes","test_worst_10pct_burned_area","train_evaluation_runtime_seconds","test_evaluation_runtime_seconds","test_scenario_loading_runtime_seconds","train_graph_classification_ratios","test_graph_classification_ratios","graph_type_note","notes",,,,,,,,,,
"worker_000_task_005","worker_000","case00",0,20260529,20260629,20260629,"new20x20","20x20","shortest_path",400,"0.01",100,1000,"Expected","FPP-Branch-Benders-Combinatorial","FPP-Branch-Benders-Combinatorial","0.9","1.0",1800,"0.00000000","37.491199",4,100,1000,"Optimal","128.61000000","128.61000000","30.54241576",1,3,500,4041,3703,4040,"0.00000000","false",0,"0.00000000",420,43,43,0,0,"0.00000000","0.00000000","0.00000000","14.86728420","0.26902191","0.01005168",3940,18458,17402,85,"true","heuristic","true","true",420,3520,100,22398,"14.25531061","194.42817259","193.42817259",3940,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"false",0,0,"0.00000000","272.10000000","290.09000000",97,126,228,238,"false","false","128.61000000","272.10000000","138.30200000","290.09000000","0.01762032","0.18329076","1.96614657","RT=0.110000","ADAG=0.870000","GDG=0.000000","NFR=0.000000","EMPTY=0.020000","RT=0.134000","ADAG=0.850000","GDG=0.000000","NFR=0.000000","EMPTY=0.016000","Cell2Fire scenarios are treated as directed propagation graphs."
"worker_000_task_000","worker_000","case00",0,20260529,20260629,20260629,"new20x20","20x20","shortest_path",400,"0.01",100,1000,"Expected","FPP-SAA","FPP-SAA","0.9","1.0",1800,"0.00000000","59.902462",4,100,1000,"Optimal","128.61000000","128.61000000","48.25159900",1,0,40400,26788,0,0,"0.00000000","false",0,"0.00000000",0,0,0,0,0,"0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",0,0,0,0,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"false",0,0,"0.00000000","272.10000000","290.09000000",97,126,228,238,"false","false","128.61000000","272.10000000","138.30200000","290.09000000","0.03155227","0.37264701","4.47612993","RT=0.110000","ADAG=0.870000","GDG=0.000000","NFR=0.000000","EMPTY=0.020000","RT=0.134000","ADAG=0.850000","GDG=0.000000","NFR=0.000000","EMPTY=0.016000","Cell2Fire scenarios are treated as directed propagation graphs."
"worker_000_task_014","worker_000","case00",0,20260529,20260629,20260629,"new20x20","20x20","shortest_path",400,"0.01",100,1000,"MeanCVaR","FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts","FPP-Branch-Benders","0.9","0.5",1800,"0.00098961","15.094029",4,100,1000,"Optimal","199.54500000","199.34752745","8.33786566",102,1218,601,867,33422,593,"0.00000000","true",100,"0.13920543",593,20,20,2200,2200,"3.24401037","0.00147455","0.00334174","3.86773260","0.03003051","0.00944293",593,1407,0,22,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"true",73,1,"53.17399186","270.30000000","287.97000000",97,126,217,228,"false","false","128.79000000","270.30000000","136.95000000","287.97000000","0.01942985","0.21115384","2.13276013","RT=0.110000","ADAG=0.870000","GDG=0.000000","NFR=0.000000","EMPTY=0.020000","RT=0.134000","ADAG=0.850000","GDG=0.000000","NFR=0.000000","EMPTY=0.016000","Cell2Fire scenarios are treated as directed propagation graphs."
"worker_000_task_015","worker_000","case00",0,20260529,20260629,20260629,"new20x20","20x20","shortest_path",400,"0.01",100,1000,"MeanCVaR","FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts","FPP-Branch-Benders","0.9","0.5",1800,"0.00069387","15.966839",4,100,1000,"Optimal","199.54500000","199.40654175","9.05437783",102,554,601,809,16371,636,"0.00000000","false",0,"0.00000000",208,10,10,1200,1200,"1.77203576","0.00147670","0.00347671","1.87666318","0.01128200","0.00382588",208,792,0,65,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","true","false","exp","exp",428,428,0,428,"3.73858778","0.10060982","3.87932788",110168,"257.40186916",399,"-0.00000000","400.00000000","71.23331912","0.00000000","180.06087647","180.06087647","18006.08764729",0,0,"false",0,428,9,"true",72,1,"44.89395858","270.30000000","287.97000000",97,126,217,228,"false","false","128.79000000","270.30000000","136.95000000","287.97000000","0.01943418","0.20231751","2.18146366","RT=0.110000","ADAG=0.870000","GDG=0.000000","NFR=0.000000","EMPTY=0.020000","RT=0.134000","ADAG=0.850000","GDG=0.000000","NFR=0.000000","EMPTY=0.016000","Cell2Fire scenarios are treated as directed propagation graphs."
"worker_000_task_016","worker_000","case00",0,20260529,20260629,20260629,"new20x20","20x20","shortest_path",400,"0.01",100,1000,"MeanCVaR","FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts","FPP-Branch-Benders","0.9","0.5",1800,"0.00000000","11.265918",4,100,1000,"Optimal","199.54500000","199.54500000","4.54797826",1,243,601,644,9205,543,"0.00000000","false",0,"0.00000000",29,7,7,900,900,"1.24115348","0.00137906","0.00303833","1.16478700","0.00155028","0.00056726",29,671,0,10,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","true","exp","exp",514,0,514,514,"1.14534670","0.11524568","1.30001341",140377,"273.10700389",399,"-0.00000000","400.00000000","58.78574400","0.00000000","185.01483431","185.01483431","18501.48343067",0,0,"false",0,514,10,"true",0,1,"0.00000000","270.30000000","287.97000000",97,126,217,228,"false","false","128.79000000","270.30000000","136.95000000","287.97000000","0.01931267","0.20130332","2.12936120","RT=0.110000","ADAG=0.870000","GDG=0.000000","NFR=0.000000","EMPTY=0.020000","RT=0.134000","ADAG=0.850000","GDG=0.000000","NFR=0.000000","EMPTY=0.016000","Cell2Fire scenarios are treated as directed propagation graphs."
"worker_000_task_013","worker_000","case00",0,20260529,20260629,20260629,"new20x20","20x20","shortest_path",400,"0.01",100,1000,"MeanCVaR","FPP-Branch-Benders-MeanCVaR-RootCuts","FPP-Branch-Benders","0.9","0.5",1800,"0.00098757","12.614883",4,100,1000,"Optimal","199.54500000","199.34793463","5.96721561",102,923,601,1593,17118,1422,"0.00000000","false",0,"0.00000000",1422,24,24,2600,2600,"3.24061868","0.00124639","0.00310347","4.22481137","0.05961632","0.02072107",1422,978,0,849,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"true",70,1,"89.68689372","270.30000000","287.97000000",97,126,217,228,"false","false","128.79000000","270.30000000","136.95000000","287.97000000","0.01785324","0.19237913","2.11090102","RT=0.110000","ADAG=0.870000","GDG=0.000000","NFR=0.000000","EMPTY=0.020000","RT=0.134000","ADAG=0.850000","GDG=0.000000","NFR=0.000000","EMPTY=0.016000","Cell2Fire scenarios are treated as directed propagation graphs."
"worker_000_task_017","worker_000","case00",0,20260529,20260629,20260629,"new20x20","20x20","shortest_path",400,"0.01",100,1000,"MeanCVaR","FPP-Branch-Benders-Combinatorial-MeanCVaR","FPP-Branch-Benders-Combinatorial","0.9","0.5",1800,"0.00000000","51.702774",4,100,1000,"Optimal","199.54500000","199.54500000","44.83117375",1,80,601,6483,16074,6382,"0.00000000","false",0,"0.00000000",164,20,20,0,0,"0.00000000","0.00000000","0.00000000","31.63257847","0.31022334","0.00191740",6282,49096,21022,3,"true","heuristic","true","true",164,6118,100,55378,"31.10479545","253.28955747","252.28955747",6282,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"false",0,0,"0.00000000","270.30000000","287.97000000",97,126,217,228,"false","false","128.79000000","270.30000000","136.95000000","287.97000000","0.01937961","0.20475970","2.20086827","RT=0.110000","ADAG=0.870000","GDG=0.000000","NFR=0.000000","EMPTY=0.020000","RT=0.134000","ADAG=0.850000","GDG=0.000000","NFR=0.000000","EMPTY=0.016000","Cell2Fire scenarios are treated as directed propagation graphs."
"worker_000_task_012","worker_000","case00",0,20260529,20260629,20260629,"new20x20","20x20","shortest_path",400,"0.01",100,1000,"MeanCVaR","FPP-SAA-MeanCVaR","FPP-SAA","0.9","0.5",1800,"0.00000000","285.465009",4,100,1000,"Optimal","199.54500000","199.54500000","277.87830692",1,81,40501,26888,0,0,"0.00000000","false",0,"0.00000000",0,0,0,0,0,"0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",0,0,0,0,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"false",0,0,"0.00000000","270.30000000","287.97000000",97,126,217,228,"false","false","128.79000000","270.30000000","136.95000000","287.97000000","0.01804029","0.18383904","1.93544304","RT=0.110000","ADAG=0.870000","GDG=0.000000","NFR=0.000000","EMPTY=0.020000","RT=0.134000","ADAG=0.850000","GDG=0.000000","NFR=0.000000","EMPTY=0.016000","Cell2Fire scenarios are treated as directed propagation graphs."
"worker_001_task_008","worker_001","case01",1,20260529,20261629,20261629,"new20x20","20x20","shortest_path",400,"0.01",100,1000,"CVaR","FPP-Branch-Benders-CVaR-LLBI-RootCuts","FPP-Branch-Benders","0.9","1.0",1800,"0.00099096","15.111297",4,100,1000,"Optimal","256.10000000","255.84621477","9.02080602",102,2567,601,714,37389,444,"0.00000000","true",100,"0.12351027",444,25,25,2700,2700,"3.35383755","0.00124216","0.00298703","3.95646740","0.01848801","0.00582544",444,2056,0,2,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"true",69,1,"91.90954386","256.10000000","274.84000000",97,168,192,217,"false","false","128.02000000","256.10000000","134.13900000","274.84000000","0.01618871","0.17407322","1.93164980","RT=0.130000","ADAG=0.860000","GDG=0.000000","NFR=0.000000","EMPTY=0.010000","RT=0.134000","ADAG=0.850000","GDG=0.000000","NFR=0.000000","EMPTY=0.016000","Cell2Fire scenarios are treated as directed propagation graphs."
"worker_001_task_009","worker_001","case01",1,20260529,20261629,20261629,"new20x20","20x20","shortest_path",400,"0.01",100,1000,"CVaR","FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts","FPP-Branch-Benders","0.9","1.0",1800,"0.00093887","17.070663",4,100,1000,"Optimal","256.10000000","255.85955594","11.06185373",102,1510,601,811,26992,639,"0.00000000","false",0,"0.00000000",265,15,15,1700,1700,"2.12861975","0.00125213","0.00309785","2.38566510","0.01115262","0.00377104",265,1235,0,28,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","true","false","exp","exp",374,374,0,374,"3.66711142","0.08470333","3.78252070",97278,"260.10160428",399,"-188.71727520","400.00000000","77.07826617","0.00000000","225.36956913","225.36956913","22536.95691271",0,0,"false",0,374,10,"true",71,1,"35.78281964","256.10000000","274.84000000",97,168,192,217,"false","false","128.02000000","256.10000000","134.13900000","274.84000000","0.01771750","0.17554618","1.90922818","RT=0.130000","ADAG=0.860000","GDG=0.000000","NFR=0.000000","EMPTY=0.010000","RT=0.134000","ADAG=0.850000","GDG=0.000000","NFR=0.000000","EMPTY=0.016000","Cell2Fire scenarios are treated as directed propagation graphs."
"worker_001_task_010","worker_001","case01",1,20260529,20261629,20261629,"new20x20","20x20","shortest_path",400,"0.01",100,1000,"CVaR","FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts","FPP-Branch-Benders","0.9","1.0",1800,"0.00086606","12.532102",4,100,1000,"Optimal","256.10000000","255.87820293","6.54630309",102,849,601,605,14613,502,"0.00000000","false",0,"0.00000000",112,16,16,1800,1800,"2.21955181","0.00123308","0.00243610","2.46327817","0.00484130","0.00169720",112,1488,0,12,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","true","exp","exp",390,0,390,390,"0.96107454","0.08449791","1.07328266",100412,"257.46666667",399,"-162.96107151","400.00000000","75.99714360","0.00000000","232.89039895","232.89039895","23289.03989540",0,0,"false",0,390,9,"true",2,1,"38.07486247","256.10000000","274.84000000",97,168,192,217,"false","false","128.02000000","256.10000000","134.13900000","274.84000000","0.01640518","0.17062015","1.87993947","RT=0.130000","ADAG=0.860000","GDG=0.000000","NFR=0.000000","EMPTY=0.010000","RT=0.134000","ADAG=0.850000","GDG=0.000000","NFR=0.000000","EMPTY=0.016000","Cell2Fire scenarios are treated as directed propagation graphs."
"worker_001_task_007","worker_001","case01",1,20260529,20261629,20261629,"new20x20","20x20","shortest_path",400,"0.01",100,1000,"CVaR","FPP-Branch-Benders-CVaR-RootCuts","FPP-Branch-Benders","0.9","1.0",1800,"0.00095419","16.698828",4,100,1000,"Optimal","256.10000000","255.85563142","10.70866327",102,2811,601,1556,43488,1386,"0.00000000","false",0,"0.00000000",1386,38,38,4000,4000,"4.57673609","0.00114418","0.00226998","5.86021793","0.05085775","0.01701461",1386,2414,0,608,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"true",69,1,"142.82825870","256.10000000","274.84000000",97,168,192,217,"false","false","128.02000000","256.10000000","134.13900000","274.84000000","0.01746864","0.17336502","1.87704033","RT=0.130000","ADAG=0.860000","GDG=0.000000","NFR=0.000000","EMPTY=0.010000","RT=0.134000","ADAG=0.850000","GDG=0.000000","NFR=0.000000","EMPTY=0.016000","Cell2Fire scenarios are treated as directed propagation graphs."
"worker_001_task_011","worker_001","case01",1,20260529,20261629,20261629,"new20x20","20x20","shortest_path",400,"0.01",100,1000,"CVaR","FPP-Branch-Benders-Combinatorial-CVaR","FPP-Branch-Benders-Combinatorial","0.9","1.0",1800,"0.00029454","61.071452",4,100,1000,"Optimal","256.10000000","256.02456893","54.71280585",102,272,601,3562,13259,3461,"0.00000000","false",0,"0.00000000",179,25,25,0,0,"0.00000000","0.00000000","0.00000000","43.15548230","0.15884639","0.00196196",3361,65695,8644,4,"true","heuristic","true","true",179,3182,100,69056,"42.84750074","256.59030051","255.59030051",3361,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"false",0,0,"0.00000000","256.10000000","274.84000000",97,168,192,217,"false","false","128.02000000","256.10000000","134.13900000","274.84000000","0.01750320","0.18277104","2.04046757","RT=0.130000","ADAG=0.860000","GDG=0.000000","NFR=0.000000","EMPTY=0.010000","RT=0.134000","ADAG=0.850000","GDG=0.000000","NFR=0.000000","EMPTY=0.016000","Cell2Fire scenarios are treated as directed propagation graphs."
"worker_001_task_006","worker_001","case01",1,20260529,20261629,20261629,"new20x20","20x20","shortest_path",400,"0.01",100,1000,"CVaR","FPP-SAA-CVaR","FPP-SAA","0.9","1.0",1800,"0.00097230","585.641911",4,100,1000,"Optimal","256.10000000","255.85099356","574.37262109",102,429,40501,26046,0,0,"0.00000000","false",0,"0.00000000",0,0,0,0,0,"0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",0,0,0,0,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"false",0,0,"0.00000000","256.10000000","274.84000000",97,168,192,217,"false","false","128.02000000","256.10000000","134.13900000","274.84000000","0.03522153","0.35011036","4.60374013","RT=0.130000","ADAG=0.860000","GDG=0.000000","NFR=0.000000","EMPTY=0.010000","RT=0.134000","ADAG=0.850000","GDG=0.000000","NFR=0.000000","EMPTY=0.016000","Cell2Fire scenarios are treated as directed propagation graphs."
"worker_001_task_002","worker_001","case01",1,20260529,20261629,20261629,"new20x20","20x20","shortest_path",400,"0.01",100,1000,"Expected","FPP-Branch-Benders-LLBI-RootCuts","FPP-Branch-Benders","0.9","1.0",1800,"0.00029820","18.932237",4,100,1000,"Optimal","125.37000000","125.33261412","8.07692554",102,283,500,1034,6815,858,"0.00000000","true",100,"0.21982521",858,22,22,2400,2400,"4.93590200","0.00205663","0.00400142","5.96543497","0.05236279","0.02373605",858,1342,0,38,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"true",75,1,"209.60116174","265.20000000","271.71000000",32,168,192,197,"false","false","125.37000000","265.20000000","135.06000000","271.71000000","0.02668368","0.31658455","3.78857794","RT=0.130000","ADAG=0.860000","GDG=0.000000","NFR=0.000000","EMPTY=0.010000","RT=0.134000","ADAG=0.850000","GDG=0.000000","NFR=0.000000","EMPTY=0.016000","Cell2Fire scenarios are treated as directed propagation graphs."
"worker_001_task_003","worker_001","case01",1,20260529,20261629,20261629,"new20x20","20x20","shortest_path",400,"0.01",100,1000,"Expected","FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts","FPP-Branch-Benders","0.9","1.0",1800,"0.00097274","16.551969",4,100,1000,"Optimal","125.37000000","125.24804702","5.56012234",102,70,500,822,2527,747,"0.00000000","false",0,"0.00000000",331,13,13,1500,1500,"1.92743848","0.00128496","0.00440263","2.03504928","0.01319048","0.00473842",331,969,0,46,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","true","false","exp","exp",416,416,0,416,"2.47795737","0.05080210","2.55937159",98700,"237.25961538",399,"-0.00000000","400.00000000","86.11107356","0.00000000","119.46000000","119.46000000","11946.00000000",0,0,"false",0,416,7,"true",74,1,"37.58711595","265.20000000","271.71000000",32,168,192,197,"false","false","125.37000000","265.20000000","135.06000000","271.71000000","0.02975390","0.32140673","4.12995616","RT=0.130000","ADAG=0.860000","GDG=0.000000","NFR=0.000000","EMPTY=0.010000","RT=0.134000","ADAG=0.850000","GDG=0.000000","NFR=0.000000","EMPTY=0.016000","Cell2Fire scenarios are treated as directed propagation graphs."
"worker_001_task_004","worker_001","case01",1,20260529,20261629,20261629,"new20x20","20x20","shortest_path",400,"0.01",100,1000,"Expected","FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts","FPP-Branch-Benders","0.9","1.0",1800,"0.00000000","8.033943",4,100,1000,"Optimal","125.37000000","125.37000000","2.09031457",1,12,500,518,915,517,"0.00000000","false",0,"0.00000000",0,3,3,500,500,"0.61671187","0.00123342","0.00220569","0.44696433","0.00000000","0.00000000",0,300,0,0,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","true","exp","exp",517,0,517,517,"0.83752283","0.07216799","0.93959716",120322,"232.73114120",399,"-0.00000000","400.00000000","70.93293584","0.00000000","124.44666667","124.44666667","12444.66666667",0,0,"false",0,517,9,"true",0,1,"0.00000000","265.20000000","271.71000000",32,168,192,197,"false","false","125.37000000","265.20000000","135.06000000","271.71000000","0.01574827","0.17469494","1.87345708","RT=0.130000","ADAG=0.860000","GDG=0.000000","NFR=0.000000","EMPTY=0.010000","RT=0.134000","ADAG=0.850000","GDG=0.000000","NFR=0.000000","EMPTY=0.016000","Cell2Fire scenarios are treated as directed propagation graphs."
"worker_001_task_001","worker_001","case01",1,20260529,20261629,20261629,"new20x20","20x20","shortest_path",400,"0.01",100,1000,"Expected","FPP-Branch-Benders-RootCuts","FPP-Branch-Benders","0.9","1.0",1800,"0.00000000","15.973867",4,100,1000,"Optimal","125.37000000","125.37000000","8.91125164",1,171,500,1675,2611,1601,"0.00000000","false",0,"0.00000000",1601,31,31,3300,3300,"5.89876925","0.00178751","0.00472822","7.65970165","0.09161311","0.03616914",1601,1499,0,726,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"true",73,1,"61.35246454","265.20000000","271.71000000",32,168,192,197,"false","false","125.37000000","265.20000000","135.06000000","271.71000000","0.01579102","0.18159142","1.83685092","RT=0.130000","ADAG=0.860000","GDG=0.000000","NFR=0.000000","EMPTY=0.010000","RT=0.134000","ADAG=0.850000","GDG=0.000000","NFR=0.000000","EMPTY=0.016000","Cell2Fire scenarios are treated as directed propagation graphs."
"worker_001_task_005","worker_001","case01",1,20260529,20261629,20261629,"new20x20","20x20","shortest_path",400,"0.01",100,1000,"Expected","FPP-Branch-Benders-Combinatorial","FPP-Branch-Benders-Combinatorial","0.9","1.0",1800,"0.00000000","16.918067",4,100,1000,"Optimal","125.37000000","125.37000000","10.63771439",1,7,500,2500,2362,2499,"0.00000000","false",0,"0.00000000",416,48,48,0,0,"0.00000000","0.00000000","0.00000000","5.44052159","0.07770664","0.00417082",2399,11519,10982,154,"true","heuristic","true","true",416,1983,100,13918,"5.24692931","174.58315965","173.58315965",2399,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"false",0,0,"0.00000000","265.20000000","271.71000000",32,168,192,197,"false","false","125.37000000","265.20000000","135.06000000","271.71000000","0.01716127","0.18308718","2.09844449","RT=0.130000","ADAG=0.860000","GDG=0.000000","NFR=0.000000","EMPTY=0.010000","RT=0.134000","ADAG=0.850000","GDG=0.000000","NFR=0.000000","EMPTY=0.016000","Cell2Fire scenarios are treated as directed propagation graphs."
"worker_001_task_000","worker_001","case01",1,20260529,20261629,20261629,"new20x20","20x20","shortest_path",400,"0.01",100,1000,"Expected","FPP-SAA","FPP-SAA","0.9","1.0",1800,"0.00095717","52.122659",4,100,1000,"Optimal","125.37000000","125.25000000","41.86987257",102,0,40400,25946,0,0,"0.00000000","false",0,"0.00000000",0,0,0,0,0,"0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",0,0,0,0,"false","heuristic","true","true",0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"false",0,0,"0.00000000","false",0,0,0,"0.00000000","false","false",,,0,0,0,0,"0.00000000","0.00000000","0.00000000",0,"0.00000000",0,,"0.00000000","0.00000000",,,"0.00000000","0.00000000",0,0,"false",0,0,0,"false",0,0,"0.00000000","265.20000000","271.71000000",32,168,192,197,"false","false","125.37000000","265.20000000","135.06000000","271.71000000","0.02714548","0.29569918","3.99694912","RT=0.130000","ADAG=0.860000","GDG=0.000000","NFR=0.000000","EMPTY=0.010000","RT=0.134000","ADAG=0.850000","GDG=0.000000","NFR=0.000000","EMPTY=0.016000","Cell2Fire scenarios are treated as directed propagation graphs."
