comparison,instance_id,instance_type,objective_family,alpha,train_count,case_id,lhs_method,rhs_method,lhs_method_family,rhs_method_family,objective_difference_lhs_minus_rhs,objective_relative_difference_percent,runtime_difference_lhs_minus_rhs,runtime_ratio_lhs_over_rhs,mip_gap_difference_lhs_minus_rhs,test_expected_difference_lhs_minus_rhs,test_worst10_difference_lhs_minus_rhs
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.03,100,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.65,0.2642921038,89.46217385,1.049260667,0.026278,0.153,0.08
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.03,100,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.12,-0.05066069996,117.1699828,1.06484725,0.02417739,0.285,-0.01
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.03,100,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.09,-0.03429616645,114.9667002,1.063582402,0.05937519,0.38,-0.12
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.03,100,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.34,-0.1411784246,82.14762928,1.04540292,0.01247681,-0.244,-0.03
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.03,200,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.07,-0.02771234585,228.3418986,1.125728459,0.05282774,-0.014,0.11
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.03,200,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.35,0.1407402939,178.9579027,1.098533751,0.09232393,0.278,-0.07
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.03,200,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.29,0.1106363498,239.2573405,1.132083285,0.07846952,0.387,-0.01
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.03,200,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.665,-0.2512135693,281.6030723,1.155260996,0.07715797,-0.731,-0.04
coverage_exp_vs_path_exp,new20x20_reburn,reburn,Expected,0.03,200,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.31,0.1263192209,194.152076,1.107047461,0.0895904,-0.408,0.03
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.01,100,case00,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.055,0.01662284281,100.815938,1.055838057,0.05231918,0.073,0.06
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.01,100,case01,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.28,-0.08623344626,94.62320827,1.052314842,0.01298968,-0.111,0.02
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.01,100,case02,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.035,-0.01096044844,92.3537007,1.05110252,0.05529236,-0.127,-0.02
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.01,100,case03,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.02,-0.006016847172,64.92807437,1.035833178,0.03921423,-0.091,-0.03
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.01,100,case04,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.415,-0.1291547367,70.64290191,1.039120883,0.04919738,-0.353,0
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.01,200,case00,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.2025,-0.06188118812,237.8999623,1.131172878,0.08300252,-0.261,-0.05
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.01,200,case01,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.1325,-0.04066412963,146.8044654,1.08112646,0.020182,-0.023,-0.01
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.01,200,case02,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.1,0.03010778587,242.45439,1.133862987,0.04573426,0.011,-0.01
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.01,200,case03,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.0725,-0.02175364374,207.1879474,1.114426824,0.04664547,-0.137,-0.05
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.01,200,case04,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.0775,-0.02394284611,137.5872716,1.076056877,0.08317365,-0.188,0
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.02,100,case00,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.22,-0.06716429302,74.86956013,1.041435074,0.07691104,0.003,0
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.02,100,case01,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.72,-0.2241594022,78.43996901,1.04340761,0.04108696,-0.466,0.05
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.02,100,case02,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.115,-0.03639413263,64.41499692,1.035665538,0.04223537,0.329,0.02
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.02,100,case03,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.145,-0.04408299764,56.94246714,1.031515882,0.06393559,-0.788,0.08
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.02,100,case04,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.165,-0.05190229786,165.6968604,1.091438535,0.07297402,-0.184,0.02
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.02,200,case00,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.265,-0.08184253805,297.2448017,1.163302627,0.06777458,-0.349,-0.06
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.02,200,case01,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.05,-0.01550219356,225.405411,1.124233012,0.01582301,-0.155,0.07
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.02,200,case02,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.02,-0.006083603927,240.7005714,1.133113118,0.08093448,-0.124,0.08
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.02,200,case03,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.0925,-0.02805027823,163.1167357,1.089686788,0.08803628,-0.219,-0.03
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.03,100,case00,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.18,-0.05553841407,145.7128731,1.080647435,0.07180614,0.106,-0.01
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.03,100,case01,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.295,-0.09289144297,62.38474692,1.034482423,0.04001069,-0.425,-0.04
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.03,100,case02,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,-0.14,-0.04477349409,80.00814014,1.044311634,0.01103221,0.088,0.05
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.03,100,case03,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.085,0.02612771844,93.63550644,1.051492822,0.05567816,-0.313,0.11
coverage_exp_vs_path_exp,new20x20_reburn,reburn,MeanCVaR,0.03,100,case04,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0.395,0.1257641365,156.087793,1.086141461,0.03126224,0.348,0.04
