source,task_id,alpha,case_id,objective_family,method,status,runtime_seconds,time_limit,objective,best_bound,reported_mip_gap,solver_mip_gap,calculated_gap,gap_excluded_reason
projected,worker_07_task_011,0.02,case03,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Optimal,229.62427562,300,154.6,154.44556185,0.00099895,0.00099895,0.0009989531048,
projected,worker_07_task_004,0.02,case03,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Optimal,10.00650689,300,77.55,77.47267943,0.00099704,0.00099704,0.0009970415216,
projected,worker_07_task_005,0.02,case03,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Optimal,6.83870763,300,77.55,77.47320868,0.00099022,0.00099022,0.0009902168923,
projected,worker_07_task_000,0.02,case03,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Optimal,213.32513094,300,77.55,77.47245469,0.00099994,0.00099994,0.0009999395229,
projected,worker_07_task_001,0.02,case03,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Optimal,47.46915080,300,77.55,77.47255322,0.00099867,0.00099867,0.0009986689877,
projected,worker_07_task_006,0.02,case03,Expected,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,6.49316858,300,77.55,77.47612561,0.0009526,0.0009526,0.0009526033527,
projected,worker_07_task_007,0.02,case03,Expected,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,3.04329976,300,77.55,77.47736842,0.00093658,0.00093658,0.0009365774339,
projected,worker_07_task_002,0.02,case03,Expected,FPP-Branch-Benders-ProjectedPathLLBI-poly,Optimal,88.37198986,300,77.55,77.47249063,0.00099948,0.00099948,0.0009994760799,
projected,worker_07_task_003,0.02,case03,Expected,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Optimal,64.79932040,300,77.55,77.47248019,0.00099961,0.00099961,0.0009996107028,
projected,worker_07_task_020,0.02,case03,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Optimal,186.27450410,300,117.83,117.71231206,0.00099879,0.00099879,0.0009987943648,
projected,worker_07_task_021,0.02,case03,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Optimal,145.10599160,300,117.83,117.71281805,0.0009945,0.0009945,0.0009945001273,
projected,worker_07_task_016,0.02,case03,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Feasible,300.55165040,300,117.83,113.93375608,0.03306665,0.03306665,0.03306665467,
projected,worker_07_task_017,0.02,case03,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Feasible,300.58248856,300,117.83,117.15300030,0.00574556,0.00574556,0.005745563099,
projected,worker_07_task_022,0.02,case03,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,96.28650266,300,117.83,117.71228973,0.00099898,0.00099898,0.0009989838751,
projected,worker_07_task_023,0.02,case03,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,98.01213400,300,117.83,117.71220627,0.00099969,0.00099969,0.0009996921837,
projected,worker_07_task_018,0.02,case03,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly,Feasible,300.60887969,300,117.83,115.63854538,0.01859844,0.01859844,0.01859844369,
projected,worker_07_task_019,0.02,case03,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Feasible,300.41795881,300,117.83,115.88972921,0.0164667,0.0164667,0.016466696,
projected,worker_08_task_012,0.01,case04,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Optimal,8.92403094,300,216.3,216.10068759,0.00092146,0.00092146,0.0009214628294,
projected,worker_08_task_013,0.01,case04,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Optimal,6.94190794,300,216.3,216.09240040,0.00095978,0.00095978,0.0009597762367,
projected,worker_08_task_008,0.01,case04,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Optimal,8.20435193,300,216.3,216.09845902,0.00093177,0.00093177,0.0009317659732,
projected,worker_08_task_009,0.01,case04,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Optimal,6.23680800,300,216.3,216.09142969,0.00096426,0.00096426,0.0009642640314,
projected,worker_08_task_014,0.01,case04,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,4.60562012,300,216.3,216.08959200,0.00097276,0.00097276,0.0009727600555,
projected,worker_08_task_015,0.01,case04,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,3.95562396,300,216.3,216.10307965,0.0009104,0.0009104,0.0009104038373,
projected,worker_08_task_010,0.01,case04,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly,Optimal,4.92604774,300,216.3,216.10183194,0.00091617,0.00091617,0.0009161722607,
projected,worker_08_task_011,0.01,case04,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Optimal,5.27921592,300,216.3,216.09273599,0.00095822,0.00095822,0.0009582247342,
projected,worker_08_task_004,0.01,case04,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Optimal,4.75694703,300,105.65,105.55795867,0.00087119,0.00087119,0.000871191008,
projected,worker_08_task_005,0.01,case04,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Optimal,4.81883235,300,105.65,105.56288266,0.00082458,0.00082458,0.0008245843824,
projected,worker_08_task_000,0.01,case04,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Optimal,3.82977144,300,105.65,105.56000000,0.00085187,0.00085187,0.00085186938,
projected,worker_08_task_001,0.01,case04,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Optimal,4.75148948,300,105.65,105.54516093,0.00099232,0.00099232,0.0009923243729,
projected,worker_08_task_006,0.01,case04,Expected,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,2.94957411,300,105.65,105.56491954,0.0008053,0.0008053,0.0008053048746,
projected,worker_08_task_007,0.01,case04,Expected,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,3.24460884,300,105.65,105.56491954,0.0008053,0.0008053,0.0008053048746,
projected,worker_08_task_002,0.01,case04,Expected,FPP-Branch-Benders-ProjectedPathLLBI-poly,Optimal,5.05687851,300,105.65,105.54478022,0.00099593,0.00099593,0.0009959278751,
projected,worker_08_task_003,0.01,case04,Expected,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Optimal,4.33693425,300,105.65,105.57044536,0.000753,0.000753,0.0007530017984,
projected,worker_08_task_020,0.01,case04,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Optimal,6.97784193,300,163.3,163.14185260,0.00096845,0.00096845,0.00096844703,
projected,worker_08_task_021,0.01,case04,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Optimal,6.75712655,300,163.3,163.14133337,0.00097163,0.00097163,0.0009716266381,
projected,worker_08_task_016,0.01,case04,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Optimal,8.17545965,300,163.3,163.13673979,0.00099976,0.00099976,0.000999756338,
projected,worker_08_task_017,0.01,case04,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Optimal,12.18248962,300,163.3,163.14982601,0.00091962,0.00091962,0.0009196202694,
projected,worker_08_task_022,0.01,case04,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,4.62384319,300,163.3,163.14302360,0.00096128,0.00096128,0.0009612761788,
projected,worker_08_task_023,0.01,case04,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,4.36679474,300,163.3,163.14302360,0.00096128,0.00096128,0.0009612761788,
projected,worker_08_task_018,0.01,case04,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly,Optimal,5.68456038,300,163.3,163.13889360,0.00098657,0.00098657,0.0009865670545,
projected,worker_08_task_019,0.01,case04,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Optimal,7.17970623,300,163.3,163.14324500,0.00095992,0.00095992,0.0009599203919,
projected,worker_09_task_012,0.02,case04,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Feasible,301.98671688,300,155.5,152.61529501,0.01855116,0.01855116,0.01855115749,
projected,worker_09_task_013,0.02,case04,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Feasible,302.19598985,300,155.5,153.46483929,0.01308785,0.01308785,0.01308785023,
projected,worker_09_task_008,0.02,case04,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Feasible,300.65455362,300,155.5,147.24380531,0.0530945,0.0530945,0.05309449961,
projected,worker_09_task_009,0.02,case04,CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Feasible,300.58079015,300,155.5,147.02776169,0.05448385,0.05448385,0.05448384765,
projected,worker_09_task_014,0.02,case04,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,204.23638137,300,155.5,155.34450789,0.00099995,0.00099995,0.0009999492605,
projected,worker_09_task_015,0.02,case04,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,257.87585904,300,155.5,155.34470887,0.00099866,0.00099866,0.0009986567846,
projected,worker_09_task_010,0.02,case04,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly,Feasible,300.46097462,300,155.6,147.22674363,0.0538127,0.0538127,0.05381270161,
projected,worker_09_task_011,0.02,case04,CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Feasible,300.61237289,300,157.3,147.41782464,0.06282375,0.06282375,0.06282374673,
projected,worker_09_task_004,0.02,case04,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Optimal,7.10547609,300,82.02,81.93882353,0.00098972,0.00098972,0.0009897155572,
projected,worker_09_task_005,0.02,case04,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Optimal,6.46976001,300,82.02,81.93967128,0.00097938,0.00097938,0.0009793796635,
projected,worker_09_task_000,0.02,case04,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Optimal,103.00509182,300,82.02,81.93809191,0.00099864,0.00099864,0.0009986355767,
projected,worker_09_task_001,0.02,case04,Expected,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Optimal,43.01196470,300,82.02,81.93815538,0.00099786,0.00099786,0.000997861741,
projected,worker_09_task_006,0.02,case04,Expected,FPP-Branch-Benders-ProjectedPathLLBI-exp,Optimal,3.56225946,300,82.02,81.95023583,0.00085058,0.00085058,0.0008505751036,
projected,worker_09_task_007,0.02,case04,Expected,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Optimal,4.19165475,300,82.02,81.94494161,0.00091512,0.00091512,0.0009151230188,
projected,worker_09_task_002,0.02,case04,Expected,FPP-Branch-Benders-ProjectedPathLLBI-poly,Optimal,39.74613615,300,82.02,81.93813048,0.00099817,0.00099817,0.0009981653255,
projected,worker_09_task_003,0.02,case04,Expected,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Optimal,26.20974834,300,82.02,81.93892128,0.00098852,0.00098852,0.0009885237747,
projected,worker_09_task_020,0.02,case04,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp,Feasible,302.07067511,300,121.75,119.92507967,0.01498908,0.01498908,0.01498907869,
projected,worker_09_task_021,0.02,case04,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,Feasible,302.07343143,300,121.75,119.88278115,0.0153365,0.0153365,0.01533649979,
projected,worker_09_task_016,0.02,case04,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly,Feasible,300.56715138,300,122.635,114.68493388,0.06482706,0.06482706,0.06482705688,
projected,worker_09_task_017,0.02,case04,MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,Feasible,300.63159603,300,121.75,114.87202813,0.05649258,0.05649258,0.05649258209,
projected,worker_09_task_022,0.02,case04,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp,Feasible,300.86752347,300,121.75,121.27665034,0.00388788,0.00388788,0.003887882218,
projected,worker_09_task_023,0.02,case04,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,Feasible,300.71162605,300,121.75,121.59360128,0.00128459,0.00128459,0.001284589076,
projected,worker_09_task_018,0.02,case04,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly,Feasible,300.45028869,300,122.635,114.82360160,0.06369632,0.06369632,0.0636963216,
projected,worker_09_task_019,0.02,case04,MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,Feasible,300.70081177,300,123.05,115.60793548,0.06048,0.06048,0.06048000423,
