experiment_id,case_id,alpha,train_scenario_count,test_scenario_count,method,objective_in_sample,objective_metric,solver_status,best_bound,mip_gap,runtime_seconds,selected_firebreaks,train_expected_burned_area,test_expected_burned_area,test_cvar_burned_area,test_worst_10pct_burned_area,notes
alpha002_case00,0,0.02000000,100,900,Static-DPV,324.08000000,precomputed_static_DPV_unit_weights,NotApplicable,,,0.00163891,326;325;263;136;264;245;338;292,98.10000000,98.44666667,241.07777778,241.07777778,Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Train reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
alpha002_case00,0,0.02000000,100,900,Static-DPV-MIP,96.45000000,static_DPV_MIP_unit_downstream_value,ExactTopBudget,96.45000000,0.00000000,0.01018625,326;264;325;263;245;306;292;136,98.36000000,97.53333333,240.81111111,240.81111111,"Static-DPV-MIP uses unit downstream values and closed downstream reachability. | Static-DPV-MIP scores are computed from training scenarios only. | Static-DPV-MIP does not multiply by out-degree, update scores after selection, or discount overlap. | Default treatment_loss is zero; EMPC and treatment-loss constraints are not enabled. | Pure-cardinality Static-DPV-MIP is solved exactly by deterministic top-budget sorting. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Train reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation."
alpha002_case00,0,0.02000000,100,900,Greedy-DPV3,160845.14666307,greedy_DPV3_inverse_weighted_reachability,NotApplicable,,,2.22335022,264;326;242;347;345;306;206;162,99.13000000,94.88555556,242.33333333,242.33333333,"Greedy-DPV3 score = outgoing_frequency_sum(i) * sum_{k reachable from i} 1 / (1 + dist_inv(i,k)); dist_inv uses shortest paths with arc cost 1/frequency. | Greedy-DPV3 scores are initialized once and exactly recomputed only for candidates that can reach the newly blocked node. | Outgoing frequency sums are maintained incrementally as selected firebreak nodes become blocked. | Selected firebreak nodes are treated as blocked for later scoring. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Train reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation."
alpha002_case00,0,0.02000000,100,900,Greedy-DPV2,308292.00000000,greedy_DPV2_frequency_reachability,NotApplicable,,,0.23145867,242;264;345;347;162;306;363;206,102.33000000,95.86777778,245.53333333,245.53333333,Greedy-DPV2 score = outgoing_frequency_sum(i) * closed_reachable_count(i) on the active cumulative graph. | Greedy-DPV2 scores are initialized once and exactly recomputed only for candidates that can reach the newly blocked node. | Outgoing frequency sums are maintained incrementally as selected firebreak nodes become blocked. | Selected firebreak nodes are treated as blocked for later scoring. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Train reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
alpha002_case00,0,0.02000000,100,900,Greedy-Betweenness,70141.40723341,greedy_betweenness_unweighted,NotApplicable,,,1.03430688,150;151;152;153;154;155;156;157,119.76000000,116.32555556,271.35555556,271.35555556,Greedy-Betweenness uses unweighted directed Brandes betweenness on the active cumulative graph. | Greedy-Betweenness computes the full unweighted directed Brandes centrality vector once per greedy iteration. | Selected firebreak nodes are treated as blocked for later scoring. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Train reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
alpha002_case00,0,0.02000000,100,900,Greedy-Closeness,2.07559473,greedy_closeness_unweighted,NotApplicable,,,0.21273513,25;210;230;231;190;250;212;232,120.38000000,113.16000000,257.38888889,257.38888889,Greedy-Closeness score = reachable_count(i) / sum of unweighted directed distances from i over reachable nodes. | Greedy-Closeness scores are initialized once and exactly recomputed only for candidates that can reach the newly blocked node. | Selected firebreak nodes are treated as blocked for later scoring. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Train reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
alpha002_case00,0,0.02000000,100,900,DPV-Branch-Benders,1424.93000000,solution_dependent_DPV_unit_weights_branch_benders,Feasible,935.92954060,0.34317507,303.22428783,131;154;216;228;250;263;311;326,84.47000000,95.35888889,221.98888889,221.98888889,Callback-based DPV-SAA Branch-and-Benders-cut solver. | Lazy Benders optimality cuts are generated only at integer candidate incumbents. | Fractional root user cuts were disabled. | Benders cuts preserve the Phase 13/14 CPLEX dual sign convention. | Lifted lower-bound inequalities were disabled. | Batch method label DPV-Branch-Benders maps to callback DPV Branch-and-Benders with LLBI=false and root_user_cuts=false. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Train reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
alpha002_case00,0,0.02000000,100,900,DPV-Branch-Benders-LLBI,1408.81000000,solution_dependent_DPV_unit_weights_branch_benders,Feasible,1205.00180851,0.14466691,302.07012912,131;166;216;230;245;291;326;337,84.01000000,95.05777778,221.16666667,221.16666667,Callback-based DPV-SAA Branch-and-Benders-cut solver. | Lazy Benders optimality cuts are generated only at integer candidate incumbents. | Fractional root user cuts were disabled. | Benders cuts preserve the Phase 13/14 CPLEX dual sign convention. | Optional lifted lower-bound inequalities were added to the callback master. | Batch method label DPV-Branch-Benders-LLBI maps to callback DPV Branch-and-Benders with LLBI=true and root_user_cuts=false. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Train reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
alpha002_case00,0,0.02000000,100,900,DPV-Branch-Benders-RootCuts,1396.65000000,solution_dependent_DPV_unit_weights_branch_benders,Feasible,1002.55789066,0.28216956,300.91817351,131;166;216;230;245;291;306;326,83.10000000,91.69111111,214.43333333,214.43333333,Callback-based DPV-SAA Branch-and-Benders-cut solver. | Lazy Benders optimality cuts are generated only at integer candidate incumbents. | Optional fractional Benders user cuts were separated at the root node only. | Benders cuts preserve the Phase 13/14 CPLEX dual sign convention. | Lifted lower-bound inequalities were disabled. | Batch method label DPV-Branch-Benders-RootCuts maps to callback DPV Branch-and-Benders with LLBI=false and root_user_cuts=true. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Train reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
alpha002_case00,0,0.02000000,100,900,DPV-Branch-Benders-LLBI-RootCuts,1407.92000000,solution_dependent_DPV_unit_weights_branch_benders,Feasible,1242.94758151,0.11717457,300.23037100,131;154;183;216;264;291;310;326,84.45000000,91.11444444,209.96666667,209.96666667,Callback-based DPV-SAA Branch-and-Benders-cut solver. | Lazy Benders optimality cuts are generated only at integer candidate incumbents. | Optional fractional Benders user cuts were separated at the root node only. | Benders cuts preserve the Phase 13/14 CPLEX dual sign convention. | Optional lifted lower-bound inequalities were added to the callback master. | Batch method label DPV-Branch-Benders-LLBI-RootCuts maps to callback DPV Branch-and-Benders with LLBI=true and root_user_cuts=true. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Train reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
alpha002_case01,0,0.02000000,100,900,FPP-SAA,79.17000000,expected_burned_area,Optimal,79.17000000,0.00000000,16.50851247,147;153;183;264;296;314;326;370,79.17000000,93.48777778,223.37777778,223.37777778,FPP-SAA objective is expected burned area over loaded scenarios. | Propagation constraints use y_v only when v is eligible. | FppRecourseEvaluator validation passed for final selected firebreaks. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
alpha002_case01,0,0.02000000,100,900,FPP-SAA-CVaR,175.50000000,cvar_burned_area_beta_0.9,Feasible,143.60772070,0.18172239,300.03006420,147;154;176;185;245;290;326;352,84.87000000,96.87444444,224.57777778,224.57777778,"FPP-SAA objective is pure CVaR of burned area over loaded scenarios. | Propagation constraints use y_v only when v is eligible. | FppRecourseEvaluator validation warning: expected loss component 107.65 differs from evaluator objective 84.87 (abs_diff=22.78, rel_diff=0.211612). | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation."
alpha002_case01,0,0.02000000,100,900,FPP-SAA-MeanCVaR,129.29500000,mean_cvar_burned_area_beta_0.9_lambda_0.5,Feasible,115.30627953,0.10819228,300.01672476,116;147;176;188;264;287;326;352,84.29000000,93.58666667,215.96666667,215.96666667,FPP-SAA objective is a mean-CVaR blend of burned area over loaded scenarios. | Propagation constraints use y_v only when v is eligible. | FppRecourseEvaluator validation passed for final selected firebreaks. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
alpha002_case01,0,0.02000000,100,900,FPP-Benders,79.85000000,expected_burned_area_benders_lp_subproblems,TimeLimit,78.43000000,0.01778334,300.73639085,116;147;183;264;290;314;326;370,79.85000000,93.84555556,226.28888889,226.28888889,Classical iterative FPP-SAA Benders decomposition; no callbacks or lazy cuts. | Master solves binary y and per-scenario eta variables to optimality at each iteration. | Scenario subproblems solve the FPP LP relaxation with y_copy fixed to the incumbent y. | FPP recourse objective is unweighted burned area sum_i x_i for each scenario. | Benders cuts use CPLEX equality-row duals directly: eta_s >= Q_s(ybar) + pi*(y-ybar). | Scenario probabilities are applied in the expected-value master objective. | Benders termination reason: TIME_LIMIT_REACHED. | FPP lifted lower-bound inequalities were disabled. | Largest observed intermediate Benders violation: 352.000000. | FppRecourseEvaluator validation passed for final selected firebreaks. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
